gl-lock: display acquired by 'bob' — timeout -k 5 900 env DISPLAY=:0 TRACK=watglen JM_SMOKE=1 JM_SMOKE_FRAMES=420 JM_OFFTRACK_PROBE=2386:30:190:40:35 JM_OFFTRACK_FRAMES=420 JM_OFFTRACK_EXIT=1 JM_NO_AUTOEXIT=1 julia --project=/home/admin/sgl-julia-racer/THU/rFactor/juliaMotor/demo/native /home/admin/sgl-julia-racer/THU/rFactor/juliaMotor/demo/native/drive_native_mtk.jl
  JM_OFFTRACK_PROBE: car placed at s=2386 lat=30.0 m, heading 40.0 deg off the line, 190.0 km/h (x=2.0 z=-255.7 ground=23.97)
  [offtrack] t=3.861 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.878 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.895 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.913 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.929 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.946 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.963 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.981 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.997 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.015 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.032 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.049 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.066 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.084 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.101 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.118 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.136 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.153 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.17 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.188 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.205 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.222 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.239 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.257 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.274 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.291 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.309 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.326 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.343 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.36 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.378 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.394 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.412 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.429 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.446 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.464 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.481 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.498 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.515 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.532 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.55 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.567 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.584 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.601 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.619 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.636 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.653 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.67 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.688 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.704 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.722 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.739 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.756 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.773 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.791 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.807 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.825 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.841 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.859 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.876 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.893 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.91 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.928 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.945 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.962 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.98 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=4.997 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.014 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.031 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.049 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.066 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.083 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.101 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.118 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.135 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.153 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.17 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.187 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.205 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.221 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.239 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.256 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.273 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.29 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.308 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.325 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.342 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.359 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.377 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.394 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.411 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.428 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.446 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.463 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.48 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.497 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.515 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.532 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.549 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.566 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.584 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.6 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.618 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.635 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.652 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.669 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.687 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.704 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.721 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.738 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.756 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.773 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.79 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.807 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.825 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.842 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.859 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.876 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=5.893 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
